logs__queries__correct,logs__queries__error,logs__users,logs__timestamp,dia,mes,aux,año,time,hora,min
234,1,235,18/8/18 1:30,18,8,18 1:30,18,1:30,1,30
249,2,251,18/8/18 1:45,18,8,18 1:45,18,1:45,1,45
233,2,235,18/8/18 2:00,18,8,18 2:00,18,2:00,2,0
217,2,219,18/8/18 2:15,18,8,18 2:15,18,2:15,2,15
224,5,229,18/8/18 2:30,18,8,18 2:30,18,2:30,2,30
202,3,205,18/8/18 2:45,18,8,18 2:45,18,2:45,2,45
208,1,199,18/8/18 3:00,18,8,18 3:00,18,3:00,3,0
166,1,167,18/8/18 3:15,18,8,18 3:15,18,3:15,3,15
201,2,203,18/8/18 3:30,18,8,18 3:30,18,3:30,3,30
159,0,159,18/8/18 3:45,18,8,18 3:45,18,3:45,3,45
111,2,113,18/8/18 4:00,18,8,18 4:00,18,4:00,4,0
116,0,116,18/8/18 4:15,18,8,18 4:15,18,4:15,4,15
126,3,129,18/8/18 4:30,18,8,18 4:30,18,4:30,4,30
128,0,128,18/8/18 4:45,18,8,18 4:45,18,4:45,4,45
113,0,113,18/8/18 5:00,18,8,18 5:00,18,5:00,5,0
131,2,133,18/8/18 5:15,18,8,18 5:15,18,5:15,5,15
138,1,139,18/8/18 5:30,18,8,18 5:30,18,5:30,5,30
121,1,122,18/8/18 5:45,18,8,18 5:45,18,5:45,5,45
108,0,108,18/8/18 6:00,18,8,18 6:00,18,6:00,6,0
131,0,131,18/8/18 6:15,18,8,18 6:15,18,6:15,6,15
124,0,124,18/8/18 6:34,18,8,18 6:34,18,6:34,6,34
107,0,107,18/8/18 6:45,18,8,18 6:45,18,6:45,6,45
103,0,103,18/8/18 7:00,18,8,18 7:00,18,7:00,7,0
90,1,91,18/8/18 7:15,18,8,18 7:15,18,7:15,7,15
83,1,84,18/8/18 7:30,18,8,18 7:30,18,7:30,7,30
102,1,103,18/8/18 7:45,18,8,18 7:45,18,7:45,7,45
87,0,85,18/8/18 8:00,18,8,18 8:00,18,8:00,8,0
108,0,104,18/8/18 8:15,18,8,18 8:15,18,8:15,8,15
113,1,114,18/8/18 8:30,18,8,18 8:30,18,8:30,8,30
115,0,115,18/8/18 8:45,18,8,18 8:45,18,8:45,8,45
91,0,91,18/8/18 9:00,18,8,18 9:00,18,9:00,9,0
103,0,103,18/8/18 9:15,18,8,18 9:15,18,9:15,9,15
115,0,115,18/8/18 9:30,18,8,18 9:30,18,9:30,9,30
147,0,147,18/8/18 9:45,18,8,18 9:45,18,9:45,9,45
107,0,107,18/8/18 10:00,18,8,18 10:00,18,10:00,10,0
121,1,122,18/8/18 10:15,18,8,18 10:15,18,10:15,10,15
139,2,141,18/8/18 10:30,18,8,18 10:30,18,10:30,10,30
160,2,162,18/8/18 10:45,18,8,18 10:45,18,10:45,10,45
148,0,148,18/8/18 11:00,18,8,18 11:00,18,11:00,11,0
177,1,178,18/8/18 11:15,18,8,18 11:15,18,11:15,11,15
196,123,73,18/8/18 11:30,18,8,18 11:30,18,11:30,11,30
256,126,130,18/8/18 11:45,18,8,18 11:45,18,11:45,11,45
231,136,95,18/8/18 12:00,18,8,18 12:00,18,12:00,12,0
213,131,82,18/8/18 12:15,18,8,18 12:15,18,12:15,12,15
234,112,122,18/8/18 12:30,18,8,18 12:30,18,12:30,12,30
270,117,153,18/8/18 12:45,18,8,18 12:45,18,12:45,12,45
248,123,125,18/8/18 13:00,18,8,18 13:00,18,13:00,13,0
263,134,129,18/8/18 13:15,18,8,18 13:15,18,13:15,13,15
282,122,160,18/8/18 13:30,18,8,18 13:30,18,13:30,13,30
327,117,210,18/8/18 13:45,18,8,18 13:45,18,13:45,13,45
285,117,168,18/8/18 14:00,18,8,18 14:00,18,14:00,14,0
317,134,183,18/8/18 14:15,18,8,18 14:15,18,14:15,14,15
357,142,213,18/8/18 14:30,18,8,18 14:30,18,14:30,14,30
331,135,196,18/8/18 14:45,18,8,18 14:45,18,14:45,14,45
334,135,199,18/8/18 15:00,18,8,18 15:00,18,15:00,15,0
368,139,229,18/8/18 15:15,18,8,18 15:15,18,15:15,15,15
318,118,200,18/8/18 15:30,18,8,18 15:30,18,15:30,15,30
360,2,362,18/8/18 15:45,18,8,18 15:45,18,15:45,15,45
355,2,357,18/8/18 16:00,18,8,18 16:00,18,16:00,16,0
345,2,347,18/8/18 16:15,18,8,18 16:15,18,16:15,16,15
345,2,347,18/8/18 16:30,18,8,18 16:30,18,16:30,16,30
330,3,333,18/8/18 16:45,18,8,18 16:45,18,16:45,16,45
327,0,327,18/8/18 17:00,18,8,18 17:00,18,17:00,17,0
314,0,314,18/8/18 17:15,18,8,18 17:15,18,17:15,17,15
342,0,342,18/8/18 17:30,18,8,18 17:30,18,17:30,17,30
338,0,338,18/8/18 17:45,18,8,18 17:45,18,17:45,17,45
309,3,312,18/8/18 18:00,18,8,18 18:00,18,18:00,18,0
384,4,388,18/8/18 18:15,18,8,18 18:15,18,18:15,18,15
383,8,391,18/8/18 18:30,18,8,18 18:30,18,18:30,18,30
365,4,369,18/8/18 18:45,18,8,18 18:45,18,18:45,18,45
357,4,361,18/8/18 19:00,18,8,18 19:00,18,19:00,19,0
398,6,404,18/8/18 19:15,18,8,18 19:15,18,19:15,19,15
376,2,376,18/8/18 19:30,18,8,18 19:30,18,19:30,19,30
419,4,423,18/8/18 19:45,18,8,18 19:45,18,19:45,19,45
358,7,365,18/8/18 20:00,18,8,18 20:00,18,20:00,20,0
374,6,380,18/8/18 20:15,18,8,18 20:15,18,20:15,20,15
397,7,404,18/8/18 20:30,18,8,18 20:30,18,20:30,20,30
397,7,404,18/8/18 20:45,18,8,18 20:45,18,20:45,20,45
404,7,411,18/8/18 21:00,18,8,18 21:00,18,21:00,21,0
415,6,421,18/8/18 21:15,18,8,18 21:15,18,21:15,21,15
407,6,413,18/8/18 21:30,18,8,18 21:30,18,21:30,21,30
401,6,407,18/8/18 21:45,18,8,18 21:45,18,21:45,21,45
374,6,380,18/8/18 22:00,18,8,18 22:00,18,22:00,22,0
421,6,427,18/8/18 22:15,18,8,18 22:15,18,22:15,22,15
398,10,408,18/8/18 22:30,18,8,18 22:30,18,22:30,22,30
381,6,387,18/8/18 22:45,18,8,18 22:45,18,22:45,22,45
376,3,379,18/8/18 23:00,18,8,18 23:00,18,23:00,23,0
440,8,448,18/8/18 23:15,18,8,18 23:15,18,23:15,23,15
348,5,353,18/8/18 23:30,18,8,18 23:30,18,23:30,23,30
323,3,326,18/8/18 23:45,18,8,18 23:45,18,23:45,23,45
324,4,328,19/8/18 0:00,19,8,18 0:00,18,0:00,0,0
337,9,346,19/8/18 0:15,19,8,18 0:15,18,0:15,0,15
271,6,276,19/8/18 0:30,19,8,18 0:30,18,0:30,0,30
221,3,224,19/8/18 0:45,19,8,18 0:45,18,0:45,0,45
217,3,220,19/8/18 1:00,19,8,18 1:00,18,1:00,1,0
238,4,242,19/8/18 1:15,19,8,18 1:15,18,1:15,1,15
175,6,181,19/8/18 1:30,19,8,18 1:30,18,1:30,1,30
210,5,215,19/8/18 1:45,19,8,18 1:45,18,1:45,1,45
219,5,218,19/8/18 2:00,19,8,18 2:00,18,2:00,2,0
260,3,263,19/8/18 2:15,19,8,18 2:15,18,2:15,2,15
321,5,326,19/8/18 2:30,19,8,18 2:30,18,2:30,2,30
286,2,288,19/8/18 2:45,19,8,18 2:45,18,2:45,2,45
235,2,237,19/8/18 3:00,19,8,18 3:00,18,3:00,3,0
240,3,243,19/8/18 3:15,19,8,18 3:15,18,3:15,3,15
239,4,243,19/8/18 3:30,19,8,18 3:30,18,3:30,3,30
143,2,145,19/8/18 3:45,19,8,18 3:45,18,3:45,3,45
145,3,148,19/8/18 4:00,19,8,18 4:00,18,4:00,4,0
152,3,155,19/8/18 4:15,19,8,18 4:15,18,4:15,4,15
147,4,151,19/8/18 4:30,19,8,18 4:30,18,4:30,4,30
120,3,115,19/8/18 4:45,19,8,18 4:45,18,4:45,4,45
113,2,115,19/8/18 5:00,19,8,18 5:00,18,5:00,5,0
110,3,113,19/8/18 5:15,19,8,18 5:15,18,5:15,5,15
106,3,109,19/8/18 5:30,19,8,18 5:30,18,5:30,5,30
82,4,86,19/8/18 5:45,19,8,18 5:45,18,5:45,5,45
76,2,78,19/8/18 6:00,19,8,18 6:00,18,6:00,6,0
74,2,76,19/8/18 6:15,19,8,18 6:15,18,6:15,6,15
84,5,89,19/8/18 6:34,19,8,18 6:34,18,6:34,6,34
68,3,71,19/8/18 6:45,19,8,18 6:45,18,6:45,6,45
67,4,71,19/8/18 7:00,19,8,18 7:00,18,7:00,7,0
70,4,69,19/8/18 7:15,19,8,18 7:15,18,7:15,7,15
77,3,80,19/8/18 7:30,19,8,18 7:30,18,7:30,7,30
66,3,69,19/8/18 7:45,19,8,18 7:45,18,7:45,7,45
74,2,76,19/8/18 8:00,19,8,18 8:00,18,8:00,8,0
84,3,86,19/8/18 8:15,19,8,18 8:15,18,8:15,8,15
93,2,95,19/8/18 8:30,19,8,18 8:30,18,8:30,8,30
94,3,97,19/8/18 8:45,19,8,18 8:45,18,8:45,8,45
67,1,61,19/8/18 9:00,19,8,18 9:00,18,9:00,9,0
83,1,84,19/8/18 9:15,19,8,18 9:15,18,9:15,9,15
88,1,89,19/8/18 9:30,19,8,18 9:30,18,9:30,9,30
118,1,119,19/8/18 9:45,19,8,18 9:45,18,9:45,9,45
78,2,80,19/8/18 10:00,19,8,18 10:00,18,10:00,10,0
102,2,104,19/8/18 10:15,19,8,18 10:15,18,10:15,10,15
103,4,107,19/8/18 10:30,19,8,18 10:30,18,10:30,10,30
128,2,130,19/8/18 10:45,19,8,18 10:45,18,10:45,10,45
110,2,112,19/8/18 11:00,19,8,18 11:00,18,11:00,11,0
129,2,131,19/8/18 11:15,19,8,18 11:15,18,11:15,11,15
163,2,165,19/8/18 11:30,19,8,18 11:30,18,11:30,11,30
198,1,199,19/8/18 11:45,19,8,18 11:45,18,11:45,11,45
163,2,165,19/8/18 12:00,19,8,18 12:00,18,12:00,12,0
178,1,179,19/8/18 12:15,19,8,18 12:15,18,12:15,12,15
178,1,179,19/8/18 12:30,19,8,18 12:30,18,12:30,12,30
192,2,194,19/8/18 12:45,19,8,18 12:45,18,12:45,12,45
201,1,200,19/8/18 13:00,19,8,18 13:00,18,13:00,13,0
213,3,216,19/8/18 13:15,19,8,18 13:15,18,13:15,13,15
207,3,210,19/8/18 13:30,19,8,18 13:30,18,13:30,13,30
273,2,275,19/8/18 13:45,19,8,18 13:45,18,13:45,13,45
253,2,255,19/8/18 14:00,19,8,18 14:00,18,14:00,14,0
239,5,244,19/8/18 14:15,19,8,18 14:15,18,14:15,14,15
253,5,258,19/8/18 14:30,19,8,18 14:30,18,14:30,14,30
263,3,266,19/8/18 14:45,19,8,18 14:45,18,14:45,14,45
254,2,256,19/8/18 15:00,19,8,18 15:00,18,15:00,15,0
260,2,262,19/8/18 15:15,19,8,18 15:15,18,15:15,15,15
259,2,261,19/8/18 15:30,19,8,18 15:30,18,15:30,15,30
288,4,292,19/8/18 15:45,19,8,18 15:45,18,15:45,15,45
295,6,301,19/8/18 16:00,19,8,18 16:00,18,16:00,16,0
291,5,296,19/8/18 16:15,19,8,18 16:15,18,16:15,16,15
303,4,307,19/8/18 16:30,19,8,18 16:30,18,16:30,16,30
286,3,289,19/8/18 16:45,19,8,18 16:45,18,16:45,16,45
265,2,267,19/8/18 17:00,19,8,18 17:00,18,17:00,17,0
313,2,308,19/8/18 17:15,19,8,18 17:15,18,17:15,17,15
289,2,291,19/8/18 17:30,19,8,18 17:30,18,17:30,17,30
296,3,299,19/8/18 17:45,19,8,18 17:45,18,17:45,17,45
283,1,284,19/8/18 18:00,19,8,18 18:00,18,18:00,18,0
326,2,328,19/8/18 18:15,19,8,18 18:15,18,18:15,18,15
313,1,310,19/8/18 18:30,19,8,18 18:30,18,18:30,18,30
340,5,345,19/8/18 18:45,19,8,18 18:45,18,18:45,18,45
332,5,337,19/8/18 19:00,19,8,18 19:00,18,19:00,19,0
342,5,343,19/8/18 19:15,19,8,18 19:15,18,19:15,19,15
330,4,334,19/8/18 19:30,19,8,18 19:30,18,19:30,19,30
322,10,332,19/8/18 19:45,19,8,18 19:45,18,19:45,19,45
315,5,320,19/8/18 20:00,19,8,18 20:00,18,20:00,20,0
345,8,353,19/8/18 20:15,19,8,18 20:15,18,20:15,20,15
345,10,355,19/8/18 20:30,19,8,18 20:30,18,20:30,20,30
371,9,380,19/8/18 20:45,19,8,18 20:45,18,20:45,20,45
347,2,349,19/8/18 21:00,19,8,18 21:00,18,21:00,21,0
400,4,404,19/8/18 21:15,19,8,18 21:15,18,21:15,21,15
407,4,411,19/8/18 21:30,19,8,18 21:30,18,21:30,21,30
426,5,431,19/8/18 21:45,19,8,18 21:45,18,21:45,21,45
396,3,399,19/8/18 22:00,19,8,18 22:00,18,22:00,22,0
405,5,410,19/8/18 22:15,19,8,18 22:15,18,22:15,22,15
412,6,418,19/8/18 22:30,19,8,18 22:30,18,22:30,22,30
376,6,382,19/8/18 22:45,19,8,18 22:45,18,22:45,22,45
337,5,342,19/8/18 23:00,19,8,18 23:00,18,23:00,23,0
351,5,356,19/8/18 23:15,19,8,18 23:15,18,23:15,23,15
331,3,334,19/8/18 23:30,19,8,18 23:30,18,23:30,23,30
295,7,302,19/8/18 23:45,19,8,18 23:45,18,23:45,23,45
265,4,269,20/8/18 0:00,20,8,18 0:00,18,0:00,0,0
290,0,284,20/8/18 0:15,20,8,18 0:15,18,0:15,0,15
280,0,271,20/8/18 0:30,20,8,18 0:30,18,0:30,0,30
226,3,229,20/8/18 0:45,20,8,18 0:45,18,0:45,0,45
210,0,210,20/8/18 1:00,20,8,18 1:00,18,1:00,1,0
263,3,257,20/8/18 1:15,20,8,18 1:15,18,1:15,1,15
217,3,218,20/8/18 1:30,20,8,18 1:30,18,1:30,1,30
178,2,170,20/8/18 1:45,20,8,18 1:45,18,1:45,1,45
203,0,203,20/8/18 2:00,20,8,18 2:00,18,2:00,2,0
210,1,211,20/8/18 2:15,20,8,18 2:15,18,2:15,2,15
178,2,180,20/8/18 2:30,20,8,18 2:30,18,2:30,2,30
166,2,168,20/8/18 2:45,20,8,18 2:45,18,2:45,2,45
146,3,149,20/8/18 3:00,20,8,18 3:00,18,3:00,3,0
134,1,135,20/8/18 3:15,20,8,18 3:15,18,3:15,3,15
123,1,124,20/8/18 3:30,20,8,18 3:30,18,3:30,3,30
92,0,92,20/8/18 3:45,20,8,18 3:45,18,3:45,3,45
103,3,106,20/8/18 4:00,20,8,18 4:00,18,4:00,4,0
45,1,46,20/8/18 4:15,20,8,18 4:15,18,4:15,4,15
29,0,29,20/8/18 4:30,20,8,18 4:30,18,4:30,4,30
26,0,26,20/8/18 4:45,20,8,18 4:45,18,4:45,4,45
21,0,21,20/8/18 5:00,20,8,18 5:00,18,5:00,5,0
21,0,21,20/8/18 5:15,20,8,18 5:15,18,5:15,5,15
21,0,21,20/8/18 5:30,20,8,18 5:30,18,5:30,5,30
20,0,20,20/8/18 5:45,20,8,18 5:45,18,5:45,5,45
18,0,18,20/8/18 6:00,20,8,18 6:00,18,6:00,6,0
16,0,16,20/8/18 6:15,20,8,18 6:15,18,6:15,6,15
16,0,16,20/8/18 6:34,20,8,18 6:34,18,6:34,6,34
15,0,15,20/8/18 6:45,20,8,18 6:45,18,6:45,6,45
21,0,21,20/8/18 7:00,20,8,18 7:00,18,7:00,7,0
41,0,41,20/8/18 7:15,20,8,18 7:15,18,7:15,7,15
52,0,52,20/8/18 7:30,20,8,18 7:30,18,7:30,7,30
56,0,56,20/8/18 7:45,20,8,18 7:45,18,7:45,7,45
43,0,43,20/8/18 8:00,20,8,18 8:00,18,8:00,8,0
57,0,57,20/8/18 8:15,20,8,18 8:15,18,8:15,8,15
115,1,116,20/8/18 8:30,20,8,18 8:30,18,8:30,8,30
155,1,156,20/8/18 8:45,20,8,18 8:45,18,8:45,8,45
121,1,122,20/8/18 9:00,20,8,18 9:00,18,9:00,9,0
187,1,188,20/8/18 9:15,20,8,18 9:15,18,9:15,9,15
299,5,304,20/8/18 9:30,20,8,18 9:30,18,9:30,9,30
518,11,529,20/8/18 9:45,20,8,18 9:45,18,9:45,9,45
420,4,424,20/8/18 10:00,20,8,18 10:00,18,10:00,10,0
409,7,416,20/8/18 10:15,20,8,18 10:15,18,10:15,10,15
469,7,476,20/8/18 10:30,20,8,18 10:30,18,10:30,10,30
594,15,609,20/8/18 10:45,20,8,18 10:45,18,10:45,10,45
518,9,527,20/8/18 11:00,20,8,18 11:00,18,11:00,11,0
421,4,416,20/8/18 11:15,20,8,18 11:15,18,11:15,11,15
353,5,358,20/8/18 11:30,20,8,18 11:30,18,11:30,11,30
358,6,364,20/8/18 11:45,20,8,18 11:45,18,11:45,11,45
280,4,284,20/8/18 12:00,20,8,18 12:00,18,12:00,12,0
251,2,253,20/8/18 12:15,20,8,18 12:15,18,12:15,12,15
272,1,273,20/8/18 12:30,20,8,18 12:30,18,12:30,12,30
262,2,264,20/8/18 12:45,20,8,18 12:45,18,12:45,12,45
239,3,242,20/8/18 13:00,20,8,18 13:00,18,13:00,13,0
241,3,244,20/8/18 13:15,20,8,18 13:15,18,13:15,13,15
271,4,275,20/8/18 13:30,20,8,18 13:30,18,13:30,13,30
278,2,280,20/8/18 13:45,20,8,18 13:45,18,13:45,13,45
305,2,298,20/8/18 14:00,20,8,18 14:00,18,14:00,14,0
294,4,298,20/8/18 14:15,20,8,18 14:15,18,14:15,14,15
276,2,274,20/8/18 14:30,20,8,18 14:30,18,14:30,14,30
292,1,293,20/8/18 14:45,20,8,18 14:45,18,14:45,14,45
314,0,314,20/8/18 15:00,20,8,18 15:00,18,15:00,15,0
309,4,313,20/8/18 15:15,20,8,18 15:15,18,15:15,15,15
312,3,315,20/8/18 15:30,20,8,18 15:30,18,15:30,15,30
384,0,384,20/8/18 15:45,20,8,18 15:45,18,15:45,15,45
386,2,388,20/8/18 16:00,20,8,18 16:00,18,16:00,16,0
406,4,410,20/8/18 16:15,20,8,18 16:15,18,16:15,16,15
380,7,387,20/8/18 16:30,20,8,18 16:30,18,16:30,16,30
404,5,409,20/8/18 16:45,20,8,18 16:45,18,16:45,16,45
352,4,356,20/8/18 17:00,20,8,18 17:00,18,17:00,17,0
547,5,552,20/8/18 17:15,20,8,18 17:15,18,17:15,17,15
409,7,416,20/8/18 17:45,20,8,18 17:45,18,17:45,17,45
394,5,394,20/8/18 18:00,20,8,18 18:00,18,18:00,18,0
457,6,463,20/8/18 18:15,20,8,18 18:15,18,18:15,18,15
413,7,420,20/8/18 18:30,20,8,18 18:30,18,18:30,18,30
451,7,458,20/8/18 18:45,20,8,18 18:45,18,18:45,18,45
398,6,404,20/8/18 19:00,20,8,18 19:00,18,19:00,19,0
507,5,512,20/8/18 19:15,20,8,18 19:15,18,19:15,19,15
506,7,513,20/8/18 19:30,20,8,18 19:30,18,19:30,19,30
571,1,572,20/8/18 19:45,20,8,18 19:45,18,19:45,19,45
538,5,543,20/8/18 20:00,20,8,18 20:00,18,20:00,20,0
734,10,744,20/8/18 20:15,20,8,18 20:15,18,20:15,20,15
666,9,675,20/8/18 20:30,20,8,18 20:30,18,20:30,20,30
685,7,692,20/8/18 20:45,20,8,18 20:45,18,20:45,20,45
597,4,601,20/8/18 21:00,20,8,18 21:00,18,21:00,21,0
622,6,628,20/8/18 21:15,20,8,18 21:15,18,21:15,21,15
645,8,653,20/8/18 21:30,20,8,18 21:30,18,21:30,21,30
616,8,624,20/8/18 21:45,20,8,18 21:45,18,21:45,21,45
565,2,558,20/8/18 22:00,20,8,18 22:00,18,22:00,22,0
598,1,599,20/8/18 22:15,20,8,18 22:15,18,22:15,22,15
551,2,553,20/8/18 22:30,20,8,18 22:30,18,22:30,22,30
459,1,460,20/8/18 22:45,20,8,18 22:45,18,22:45,22,45
438,4,442,20/8/18 23:00,20,8,18 23:00,18,23:00,23,0
478,4,482,20/8/18 23:15,20,8,18 23:15,18,23:15,23,15
412,5,417,20/8/18 23:30,20,8,18 23:30,18,23:30,23,30
377,1,378,20/8/18 23:45,20,8,18 23:45,18,23:45,23,45
325,1,324,21/8/18 0:00,21,8,18 0:00,18,0:00,0,0
329,0,329,21/8/18 0:15,21,8,18 0:15,18,0:15,0,15
305,1,306,21/8/18 0:30,21,8,18 0:30,18,0:30,0,30
270,3,273,21/8/18 0:45,21,8,18 0:45,18,0:45,0,45
247,5,248,21/8/18 1:00,21,8,18 1:00,18,1:00,1,0
260,5,259,21/8/18 1:15,21,8,18 1:15,18,1:15,1,15
233,7,240,21/8/18 1:30,21,8,18 1:30,18,1:30,1,30
247,3,250,21/8/18 1:45,21,8,18 1:45,18,1:45,1,45
216,2,218,21/8/18 2:00,21,8,18 2:00,18,2:00,2,0
249,2,251,21/8/18 2:15,21,8,18 2:15,18,2:15,2,15
219,3,222,21/8/18 2:30,21,8,18 2:30,18,2:30,2,30
198,1,199,21/8/18 2:45,21,8,18 2:45,18,2:45,2,45
162,3,165,21/8/18 3:00,21,8,18 3:00,18,3:00,3,0
159,2,161,21/8/18 3:15,21,8,18 3:15,18,3:15,3,15
144,1,145,21/8/18 3:30,21,8,18 3:30,18,3:30,3,30
122,3,125,21/8/18 3:45,21,8,18 3:45,18,3:45,3,45
108,3,111,21/8/18 4:00,21,8,18 4:00,18,4:00,4,0
41,1,42,21/8/18 4:15,21,8,18 4:15,18,4:15,4,15
22,0,22,21/8/18 4:30,21,8,18 4:30,18,4:30,4,30
20,0,20,21/8/18 4:45,21,8,18 4:45,18,4:45,4,45
19,0,19,21/8/18 5:00,21,8,18 5:00,18,5:00,5,0
19,0,19,21/8/18 5:15,21,8,18 5:15,18,5:15,5,15
19,0,19,21/8/18 5:30,21,8,18 5:30,18,5:30,5,30
18,0,18,21/8/18 5:45,21,8,18 5:45,18,5:45,5,45
18,0,18,21/8/18 6:00,21,8,18 6:00,18,6:00,6,0
18,0,18,21/8/18 6:15,21,8,18 6:15,18,6:15,6,15
17,0,17,21/8/18 6:34,21,8,18 6:34,18,6:34,6,34
16,0,16,21/8/18 6:45,21,8,18 6:45,18,6:45,6,45
27,0,27,21/8/18 7:00,21,8,18 7:00,18,7:00,7,0
42,1,43,21/8/18 7:15,21,8,18 7:15,18,7:15,7,15
45,0,45,21/8/18 7:30,21,8,18 7:30,18,7:30,7,30
65,0,65,21/8/18 7:45,21,8,18 7:45,18,7:45,7,45
52,0,52,21/8/18 8:00,21,8,18 8:00,18,8:00,8,0
71,0,71,21/8/18 8:15,21,8,18 8:15,18,8:15,8,15
118,0,118,21/8/18 8:30,21,8,18 8:30,18,8:30,8,30
178,1,179,21/8/18 8:45,21,8,18 8:45,18,8:45,8,45
140,0,138,21/8/18 9:00,21,8,18 9:00,18,9:00,9,0
192,3,195,21/8/18 9:15,21,8,18 9:15,18,9:15,9,15
309,6,315,21/8/18 9:30,21,8,18 9:30,18,9:30,9,30
546,6,552,21/8/18 9:45,21,8,18 9:45,18,9:45,9,45
471,6,477,21/8/18 10:00,21,8,18 10:00,18,10:00,10,0
477,12,489,21/8/18 10:15,21,8,18 10:15,18,10:15,10,15
523,7,530,21/8/18 10:30,21,8,18 10:30,18,10:30,10,30
698,13,711,21/8/18 10:45,21,8,18 10:45,18,10:45,10,45
574,8,573,21/8/18 11:00,21,8,18 11:00,18,11:00,11,0
430,5,435,21/8/18 11:15,21,8,18 11:15,18,11:15,11,15
408,3,411,21/8/18 11:30,21,8,18 11:30,18,11:30,11,30
402,2,404,21/8/18 11:45,21,8,18 11:45,18,11:45,11,45
316,5,321,21/8/18 12:00,21,8,18 12:00,18,12:00,12,0
293,0,293,21/8/18 12:15,21,8,18 12:15,18,12:15,12,15
275,2,277,21/8/18 12:30,21,8,18 12:30,18,12:30,12,30
298,4,302,21/8/18 12:45,21,8,18 12:45,18,12:45,12,45
269,1,268,21/8/18 13:00,21,8,18 13:00,18,13:00,13,0
290,1,291,21/8/18 13:15,21,8,18 13:15,18,13:15,13,15
306,2,308,21/8/18 13:30,21,8,18 13:30,18,13:30,13,30
302,2,304,21/8/18 13:45,21,8,18 13:45,18,13:45,13,45
304,0,304,21/8/18 14:00,21,8,18 14:00,18,14:00,14,0
323,2,325,21/8/18 14:15,21,8,18 14:15,18,14:15,14,15
315,3,318,21/8/18 14:30,21,8,18 14:30,18,14:30,14,30
325,3,328,21/8/18 14:45,21,8,18 14:45,18,14:45,14,45
320,2,322,21/8/18 15:00,21,8,18 15:00,18,15:00,15,0
387,1,388,21/8/18 15:15,21,8,18 15:15,18,15:15,15,15
356,3,359,21/8/18 15:30,21,8,18 15:30,18,15:30,15,30
359,1,360,21/8/18 15:45,21,8,18 15:45,18,15:45,15,45
330,2,332,21/8/18 16:00,21,8,18 16:00,18,16:00,16,0
403,10,411,21/8/18 16:15,21,8,18 16:15,18,16:15,16,15
381,11,392,21/8/18 16:30,21,8,18 16:30,18,16:30,16,30
399,6,405,21/8/18 16:45,21,8,18 16:45,18,16:45,16,45
375,0,375,21/8/18 17:00,21,8,18 17:00,18,17:00,17,0
577,5,582,21/8/18 17:15,21,8,18 17:15,18,17:15,17,15
468,5,473,21/8/18 17:30,21,8,18 17:30,18,17:30,17,30
466,4,470,21/8/18 17:45,21,8,18 17:45,18,17:45,17,45
390,3,393,21/8/18 18:00,21,8,18 18:00,18,18:00,18,0
458,2,460,21/8/18 18:15,21,8,18 18:15,18,18:15,18,15
436,7,443,21/8/18 18:30,21,8,18 18:30,18,18:30,18,30
453,4,457,21/8/18 18:45,21,8,18 18:45,18,18:45,18,45
427,2,429,21/8/18 19:00,21,8,18 19:00,18,19:00,19,0
535,6,536,21/8/18 19:15,21,8,18 19:15,18,19:15,19,15
509,9,518,21/8/18 19:30,21,8,18 19:30,18,19:30,19,30
560,6,566,21/8/18 19:45,21,8,18 19:45,18,19:45,19,45
563,6,560,21/8/18 20:00,21,8,18 20:00,18,20:00,20,0
735,10,745,21/8/18 20:15,21,8,18 20:15,18,20:15,20,15
710,7,717,21/8/18 20:30,21,8,18 20:30,18,20:30,20,30
673,4,677,21/8/18 20:45,21,8,18 20:45,18,20:45,20,45
601,2,603,21/8/18 21:00,21,8,18 21:00,18,21:00,21,0
668,2,670,21/8/18 21:15,21,8,18 21:15,18,21:15,21,15
640,4,644,21/8/18 21:30,21,8,18 21:30,18,21:30,21,30
645,7,652,21/8/18 21:45,21,8,18 21:45,18,21:45,21,45
602,4,606,21/8/18 22:00,21,8,18 22:00,18,22:00,22,0
587,9,596,21/8/18 22:15,21,8,18 22:15,18,22:15,22,15
513,5,518,21/8/18 22:30,21,8,18 22:30,18,22:30,22,30
548,4,552,21/8/18 22:45,21,8,18 22:45,18,22:45,22,45
454,3,457,21/8/18 23:00,21,8,18 23:00,18,23:00,23,0
490,4,494,21/8/18 23:15,21,8,18 23:15,18,23:15,23,15
430,5,435,21/8/18 23:30,21,8,18 23:30,18,23:30,23,30
345,2,347,21/8/18 23:45,21,8,18 23:45,18,23:45,23,45
329,1,330,22/8/18 0:00,22,8,18 0:00,18,0:00,0,0
351,5,356,22/8/18 0:15,22,8,18 0:15,18,0:15,0,15
295,6,301,22/8/18 0:30,22,8,18 0:30,18,0:30,0,30
304,3,307,22/8/18 0:45,22,8,18 0:45,18,0:45,0,45
251,1,252,22/8/18 1:00,22,8,18 1:00,18,1:00,1,0
271,8,279,22/8/18 1:15,22,8,18 1:15,18,1:15,1,15
245,8,253,22/8/18 1:30,22,8,18 1:30,18,1:30,1,30
243,2,245,22/8/18 1:45,22,8,18 1:45,18,1:45,1,45
259,3,254,22/8/18 2:00,22,8,18 2:00,18,2:00,2,0
274,4,278,22/8/18 2:15,22,8,18 2:15,18,2:15,2,15
